,Event,R,Rn,Ry
997,STD.L2_LINES_OUT.DIRTY_ALL,0.9809674861221253,0.9730290456431535,0.9821266282944562
998,STD.L2_LINES_OUT.PF_CLEAN,0.9947131905894793,1.0,0.9939412299303242
999,STD.L2_LINES_OUT.PF_DIRTY,0.9886333597673804,0.995850622406639,0.9875795213571645
1000,STD.L2_RQSTS.ALL_CODE_RD,0.9273063706053397,1.0,0.916691911541957
1001,STD.L2_RQSTS.ALL_DEMAND_DATA_RD,0.9677504625958234,0.9979253112033195,0.9633444410784611
1002,STD.L2_RQSTS.ALL_PF,0.9992069785884219,1.0,0.9990911844895486
1003,STD.L2_RQSTS.ALL_RFO,0.9973565952947396,1.0,0.996970614965162
1004,STD.L2_RQSTS.CODE_RD_HIT,0.9095955590800952,1.0,0.8963950318085429
1005,STD.L2_RQSTS.CODE_RD_MISS,0.9807031456515992,1.0,0.9778854892456831
1006,STD.L2_RQSTS.DEMAND_DATA_RD_HIT,0.8506476341527888,0.9688796680497925,0.833383823083914
1007,STD.L2_RQSTS.PF_HIT,0.9637853555379329,1.0,0.9584974250227204
1008,STD.L2_RQSTS.PF_MISS,1.0,1.0,1.0
1009,STD.L2_RQSTS.RFO_HIT,0.9920697858842189,1.0,0.9909118448954862
1010,STD.L2_RQSTS.RFO_MISS,0.9970922548242136,1.0,0.9966676764616783
1011,STD.L2_STORE_LOCK_RQSTS.ALL,0.9984139571768438,1.0,0.9981823689790973
1012,STD.L2_STORE_LOCK_RQSTS.HIT_M,0.710811525244515,0.9979253112033195,0.6688882156922145
1013,STD.L2_STORE_LOCK_RQSTS.MISS,0.9978852762357917,1.0,0.9975764919721296
1014,STD.L2_TRANS.ALL_PF,0.9992069785884219,1.0,0.9990911844895486
1015,STD.L2_TRANS.ALL_REQUESTS,0.9978852762357917,0.9979253112033195,0.9978794304756134
1016,STD.L2_TRANS.CODE_RD,0.9907480835315887,1.0,0.9893971523780672
1017,STD.L2_TRANS.DEMAND_DATA_RD,0.9407877346021676,0.9979253112033195,0.9324447137231142
1018,STD.L2_TRANS.L1D_WB,0.9981496167063177,1.0,0.9978794304756134
1019,STD.L2_TRANS.L2_FILL,0.9384086703674333,0.9979253112033195,0.9297182671917601
1020,STD.L2_TRANS.L2_WB,0.9772667195347607,0.9232365145228216,0.9851560133292941
1021,STD.L2_TRANS.RFO,0.9981496167063177,1.0,0.9978794304756134
1022,STD.LD_BLOCKS.NO_SR,0.9024583663758922,0.7738589211618258,0.9212359890942139
1023,STD.LD_BLOCKS.STORE_FORWARD,0.9725085910652921,0.995850622406639,0.9691002726446531
1024,STD.LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,0.9984139571768438,1.0,0.9981823689790973
1025,STD.LOAD_HIT_PRE.HW_PF,0.9270420301348137,1.0,0.9163889730384732
1026,STD.LOAD_HIT_PRE.SW_PF,0.8517049960348929,1.0,0.8300514995455922
1027,STD.LOCK_CYCLES.CACHE_LOCK_DURATION,0.9101242400211472,0.8941908713692946,0.9124507724931838
1028,STD.LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,0.7145122918318795,0.46473029045643155,0.7509845501363224
1029,STD.LONGEST_LAT_CACHE.MISS,0.795929156753899,0.966804979253112,0.7709784913662526
1030,STD.LONGEST_LAT_CACHE.REFERENCE,0.8945281522601111,0.9896265560165975,0.8806422296273856
1031,STD.LSD.CYCLES_4_UOPS,0.8300290774517579,1.0,0.8052105422599213
1032,STD.LSD.CYCLES_ACTIVE,0.845360824742268,1.0,0.8227809754619813
1033,STD.LSD.UOPS,0.8641289981496167,1.0,0.8442896092093305
1034,STD.MACHINE_CLEARS.COUNT,0.9894263811789585,0.983402489626556,0.9903059678885187
1035,STD.MACHINE_CLEARS.MEMORY_ORDERING,0.9066878139043087,0.9979253112033195,0.8933656467737049
1036,STD.MACHINE_CLEARS.SMC,0.9304784562516522,0.9356846473029046,0.9297182671917601
1037,STD.MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_HIT,0.8310864393338621,1.0,0.8064222962738564
1038,STD.MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_HITM,0.8992862807295797,1.0,0.884580430172675
1039,STD.MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_MISS,0.9468675654242664,0.9854771784232366,0.9412299303241441
1040,STD.MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_NONE,0.9270420301348137,0.9585062240663901,0.922447743108149
1041,STD.MEM_LOAD_UOPS_LLC_MISS_RETIRED.LOCAL_DRAM,0.9106529209621993,1.0,0.897606785822478
1042,STD.MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_DRAM,0.9973565952947396,1.0,0.996970614965162
1043,STD.MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_FWD,0.9825535289452815,0.995850622406639,0.9806119357770373
1044,STD.MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_HITM,0.9492466296590008,0.9294605809128631,0.9521357164495607
1045,STD.MEM_LOAD_UOPS_RETIRED.HIT_LFB,0.9077451757864129,0.9979253112033195,0.8945774007876401
1046,STD.MEM_LOAD_UOPS_RETIRED.L1_HIT,0.9463388844832143,0.991701244813278,0.9397152378067253
1047,STD.MEM_LOAD_UOPS_RETIRED.L1_MISS,0.9680148030663495,0.9979253112033195,0.9636473795819449
1048,STD.MEM_LOAD_UOPS_RETIRED.L2_HIT,0.9878403383558023,1.0,0.9860648288397456
1049,STD.MEM_LOAD_UOPS_RETIRED.L2_MISS,0.9825535289452815,1.0,0.9800060587700696
1050,STD.MEM_LOAD_UOPS_RETIRED.LLC_HIT,0.9600845889505684,0.995850622406639,0.9548621629809149
1051,STD.MEM_LOAD_UOPS_RETIRED.LLC_MISS,0.951097012952683,1.0,0.9439563768554984
1052,STD.MEM_TRANS_RETIRED.PRECISE_STORE,0.9674861221252974,0.9937759336099585,0.9636473795819449
1053,STD.MEM_UOPS_RETIRED.ALL_LOADS,0.9407877346021676,1.0,0.9321417752196304
1054,STD.MEM_UOPS_RETIRED.ALL_STORES,0.9487179487179487,0.979253112033195,0.9442593153589821
1055,STD.MEM_UOPS_RETIRED.LOCK_LOADS,0.8199841395717684,0.6991701244813278,0.8376249621326871
1056,STD.MEM_UOPS_RETIRED.SPLIT_LOADS,0.6931007137192704,0.6763485477178424,0.6955468039987882
1057,STD.MEM_UOPS_RETIRED.SPLIT_STORES,0.647634152788792,0.45228215767634855,0.6761587397758255
1058,STD.MEM_UOPS_RETIRED.STLB_MISS_LOADS,0.9759450171821306,1.0,0.9724325961829748
1059,STD.MEM_UOPS_RETIRED.STLB_MISS_STORES,0.9323288395453344,0.8775933609958506,0.9403211148136928
1060,STD.MISALIGN_MEM_REF.LOADS,0.697594501718213,0.6659751037344398,0.7022114510754317
1061,STD.MISALIGN_MEM_REF.STORES,0.6286016389109172,0.4170124481327801,0.659497122084217
1062,STD.MOVE_ELIMINATION.INT_ELIMINATED,0.9759450171821306,1.0,0.9724325961829748
1063,STD.MOVE_ELIMINATION.INT_NOT_ELIMINATED,0.964842717420037,0.9979253112033195,0.9600121175401394
1064,STD.MOVE_ELIMINATION.SIMD_ELIMINATED,0.9770023790642347,1.0,0.97364435019691
1065,STD.MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,0.9989426381178959,1.0,0.9987882459860649
1066,STD.OFFCORE_REQUESTS.ALL_DATA_RD,0.8686227861485594,1.0,0.849439563768555
1067,STD.OFFCORE_REQUESTS.DEMAND_CODE_RD,0.9627279936558287,0.9979253112033195,0.957588609512269
1068,STD.OFFCORE_REQUESTS.DEMAND_DATA_RD,0.8598995506212002,0.9937759336099585,0.8403514086640412
1069,STD.OFFCORE_REQUESTS.DEMAND_RFO,0.9981496167063177,1.0,0.9978794304756134
1070,STD.OFFCORE_REQUESTS_BUFFER.SQ_FULL,0.9960348929421095,0.9979253112033195,0.9957588609512269
1071,STD.OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,0.9812318265926513,0.9896265560165975,0.9800060587700696
1072,STD.OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,0.9936558287073751,0.9937759336099585,0.9936382914268403
1073,STD.OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_CODE_RD,0.6135342320909332,0.7095435684647303,0.599515298394426
1074,STD.OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,0.992598466825271,1.0,0.9915177219024538
1075,STD.OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,0.9992069785884219,1.0,0.9990911844895486
1076,STD.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,0.8686227861485594,1.0,0.849439563768555
1077,STD.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,0.9603489294210944,0.9439834024896265,0.9627385640714935
1078,STD.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD_GE_6,0.9989426381178959,1.0,0.9987882459860649
1079,STD.OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,0.9463388844832143,0.9190871369294605,0.950318085428658
1080,STD.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.ANY_RESPONSE,0.809939201691779,1.0,0.782187215995153
1081,STD.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.REMOTE_DRAM,0.8065027755749405,0.9979253112033195,0.7785519539533474
1082,STD.OFFCORE_RESPONSE.ALL_CODE_RD.LLC_MISS.REMOTE_HIT_FORWARD,0.802802008987576,0.9937759336099585,0.774916691911542
1083,STD.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.HITM_OTHER_CORE,0.789056304520222,1.0,0.7582550742199333
1084,STD.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.9151467089611419,0.9979253112033195,0.9030596788851863
1085,STD.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.838223632038065,0.9896265560165975,0.8161163283853378
1086,STD.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_HIT.SNOOP_MISS,0.7470261697065821,0.950207468879668,0.7173583762496213
1087,STD.OFFCORE_RESPONSE.ALL_DATA_RD.LLC_MISS.ANY_RESPONSE,0.838223632038065,1.0,0.8146016358679188
1088,STD.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.ANY_RESPONSE,0.8223632038065027,0.9937759336099585,0.7973341411693426
1089,STD.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.8535553793285752,1.0,0.8321720690699788
1090,STD.OFFCORE_RESPONSE.ALL_PF_DATA_RD.LLC_HIT.SNOOP_MISS,0.6920433518371663,1.0,0.6470766434413814
1091,STD.OFFCORE_RESPONSE.ALL_READS.LLC_HIT.NO_SNOOP_NEEDED,0.9635210150674068,0.991701244813278,0.9594062405331718
1092,STD.OFFCORE_RESPONSE.ALL_READS.LLC_HIT.SNOOP_MISS,0.6801480306634946,0.9896265560165975,0.6349591033020296
1093,STD.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.ANY_RESPONSE,0.9759450171821306,1.0,0.9724325961829748
1094,STD.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.REMOTE_HITM,0.9883690192968544,0.983402489626556,0.9890942138745834
1095,STD.OFFCORE_RESPONSE.ALL_READS.LLC_MISS.REMOTE_HIT_FORWARD,0.8152260111022998,0.9979253112033195,0.7885489245683126
1096,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_HIT.ANY_RESPONSE,0.9389373513084853,1.0,0.9300212056952438
1097,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8001586042823157,0.9979253112033195,0.7712814298697365
1098,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.LOCAL_DRAM,0.9177901136664023,1.0,0.9057861254165405
1099,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_DRAM,0.8374306106264869,0.995850622406639,0.814298697364435
1100,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_HITM,0.9148823684906159,1.0,0.9024538018782188
1101,STD.OFFCORE_RESPONSE.DEMAND_CODE_RD.LLC_MISS.REMOTE_HIT_FORWARD,0.8263283108643933,0.9979253112033195,0.8012723417146319
1102,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.ANY_RESPONSE,0.8762886597938144,0.9979253112033195,0.8585277188730688
1103,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.HITM_OTHER_CORE,0.7856198784033835,0.9979253112033195,0.7546198121781278
1104,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.8884483214380121,1.0,0.8721599515298395
1105,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.8821041501453872,0.9937759336099585,0.8657982429566798
1106,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT.SNOOP_MISS,0.7560137457044673,0.950207468879668,0.7276582853680703
1107,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_DRAM,0.7501982553528945,0.9896265560165975,0.7152378067252347
1108,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.ANY_RESPONSE,0.8070314565159926,0.995850622406639,0.7794607694637988
1109,STD.OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_MISS.REMOTE_HITM,0.9492466296590008,0.941908713692946,0.950318085428658
1110,STD.OFFCORE_RESPONSE.DEMAND_RFO.LLC_HIT.HITM_OTHER_CORE,0.9524187153053132,1.0,0.9454710693729172
1111,STD.OFFCORE_RESPONSE.DEMAND_RFO.LLC_MISS.REMOTE_HITM,0.9748876553000264,1.0,0.9712208421690397
1112,STD.OFFCORE_RESPONSE.OTHER.LRU_HINTS,0.9563838223632039,0.991701244813278,0.9512269009391093
1113,STD.OFFCORE_RESPONSE.OTHER.PORTIO_MMIO_UC,0.9466032249537404,0.979253112033195,0.9418358073311118
1114,STD.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_HIT.ANY_RESPONSE,0.9518900343642611,1.0,0.9448651923659497
1115,STD.OFFCORE_RESPONSE.PF_L2_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8070314565159926,1.0,0.7788548924568313
1116,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.ANY_RESPONSE,0.8107322231033571,0.975103734439834,0.7867312935474099
1117,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.HIT_OTHER_CORE_NO_FWD,0.9920697858842189,1.0,0.9909118448954862
1118,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.NO_SNOOP_NEEDED,0.929685434840074,0.991701244813278,0.9206301120872463
1119,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_HIT.SNOOP_MISS,0.7007665873645255,0.9979253112033195,0.6573765525598304
1120,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_DRAM,0.9352365847211208,1.0,0.9257800666464707
1121,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.ANY_RESPONSE,0.9743589743589743,1.0,0.9706149651620721
1122,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.LOCAL_DRAM,0.9386730108379593,1.0,0.9297182671917601
1123,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_DRAM,0.964314036478985,1.0,0.959103302029688
1124,STD.OFFCORE_RESPONSE.PF_L2_DATA_RD.LLC_MISS.REMOTE_HITM,0.9896907216494846,0.991701244813278,0.9893971523780672
1125,STD.OFFCORE_RESPONSE.PF_LLC_CODE_RD.LLC_MISS.ANY_RESPONSE,0.8561987840338355,0.9937759336099585,0.8361102696152681
1126,STD.OFFCORE_RESPONSE.PF_LLC_DATA_RD.LLC_HIT.ANY_RESPONSE,0.951097012952683,0.9979253112033195,0.9442593153589821
1127,STD.OTHER_ASSISTS.ANY_WB_ASSIST,0.9812318265926513,0.9626556016597511,0.983944259315359
1128,STD.OTHER_ASSISTS.AVX_TO_SSE,1.0,1.0,1.0
1129,STD.OTHER_ASSISTS.SSE_TO_AVX,1.0,1.0,1.0
1130,STD.RESOURCE_STALLS.ANY,0.9280993920169178,0.9522821576763485,0.9245683126325356
1131,STD.RESOURCE_STALLS.ROB,0.6558287073750991,0.6701244813278008,0.6537412905180249
1132,STD.RESOURCE_STALLS.RS,0.9904837430610627,0.995850622406639,0.9897000908815511
1133,STD.RESOURCE_STALLS.SB,0.9981496167063177,0.9979253112033195,0.9981823689790973
1134,STD.RS_EVENTS.EMPTY_CYCLES,0.9976209357652657,0.9979253112033195,0.9975764919721296
1135,STD.RS_EVENTS.EMPTY_END,0.9820248480042294,0.9564315352697096,0.9857618903362617
1136,STD.SIMD_FP_256.PACKED_SINGLE,0.7832408141686492,0.9979253112033195,0.7518933656467737
1137,STD.TLB_FLUSH.DTLB_THREAD,0.8834258524980174,0.9232365145228216,0.8776128445925477
1138,STD.TLB_FLUSH.STLB_ANY,0.978852762357917,0.9647302904564315,0.980914874280521
1139,STD.UNC_C_CLOCKTICKS,0.985461274121068,0.991701244813278,0.9845501363223266
1140,STD.UNC_C_LLC_LOOKUP.DATA_READ,1.0,1.0,1.0
1141,STD.UNC_C_LLC_LOOKUP.NID,1.0,1.0,1.0
1142,STD.UNC_C_LLC_LOOKUP.REMOTE_SNOOP,1.0,1.0,1.0
1143,STD.UNC_C_LLC_LOOKUP.WRITE,1.0,1.0,1.0
1144,STD.UNC_C_LLC_VICTIMS.E_STATE,0.6592651334919376,0.8215767634854771,0.6355649803089972
1145,STD.UNC_C_LLC_VICTIMS.MISS,0.6590007930214116,0.7800829875518672,0.6413208118751893
1146,STD.UNC_C_LLC_VICTIMS.M_STATE,0.8723235527359239,0.9564315352697096,0.8600424113904878
1147,STD.UNC_C_LLC_VICTIMS.S_STATE,0.8921490880253767,0.9937759336099585,0.8773099060890639
1148,STD.UNC_C_MISC.RFO_HIT_S,0.8741739360296061,0.9232365145228216,0.867009996970615
1149,STD.UNC_C_MISC.RSPI_WAS_FSE,0.979381443298969,0.983402489626556,0.9787943047561345
1150,STD.UNC_C_MISC.STARTED,0.9846682527094899,0.979253112033195,0.985458951832778
1151,STD.UNC_C_QLRU.AGE0,1.0,1.0,1.0
1152,STD.UNC_C_QLRU.AGE1,0.9629923341263548,1.0,0.957588609512269
1153,STD.UNC_C_QLRU.AGE2,0.999735659529474,1.0,0.9996970614965162
1154,STD.UNC_C_QLRU.AGE3,0.9865186360031721,1.0,0.9845501363223266
1155,STD.UNC_C_QLRU.LRU_DECREMENT,0.6568860692572033,0.7842323651452282,0.6382914268403515
1156,STD.UNC_C_QLRU.VICTIM_NON_ZERO,0.9933914882368491,0.9854771784232366,0.9945471069372918
1157,STD.UNC_C_RING_AD_USED.CCW,0.8456251652127941,0.7323651452282157,0.8621629809148743
1158,STD.UNC_C_RING_AD_USED.CW,0.7383029341792229,0.7759336099585062,0.7328082399272947
1159,STD.UNC_C_RING_AD_USED.DOWN,0.7779540047581285,0.7614107883817427,0.7803695849742502
1160,STD.UNC_C_RING_AD_USED.DOWN_VR0_EVEN,0.8710018503832937,0.7634854771784232,0.8867009996970615
1161,STD.UNC_C_RING_AD_USED.DOWN_VR0_ODD,0.8575204863864657,0.7468879668049793,0.8736746440472584
1162,STD.UNC_C_RING_AD_USED.DOWN_VR1_EVEN,0.887390959555908,0.7551867219917012,0.9066949409269918
1163,STD.UNC_C_RING_AD_USED.DOWN_VR1_ODD,0.8030663494581021,0.6908713692946058,0.8194486519236595
1164,STD.UNC_C_RING_AD_USED.UP,0.7472905101771081,0.7800829875518672,0.7425022720387762
1165,STD.UNC_C_RING_AD_USED.UP_VR0_EVEN,0.6513349193761565,0.5746887966804979,0.6625265071190548
1166,STD.UNC_C_RING_AD_USED.UP_VR0_ODD,0.6233148295003965,0.58298755186722,0.6292032717358377
1167,STD.UNC_C_RING_AD_USED.UP_VR1_EVEN,0.6645519429024583,0.5767634854771784,0.6773704937897607
1168,STD.UNC_C_RING_AD_USED.UP_VR1_ODD,0.6510705789056305,0.5705394190871369,0.6628294456225386
1169,STD.UNC_C_RING_AK_USED.CCW,0.993127147766323,0.983402489626556,0.9945471069372918
1170,STD.UNC_C_RING_AK_USED.CW,0.8250066085117631,0.9336099585062241,0.8091487428052105
1171,STD.UNC_C_RING_AK_USED.DOWN,0.7776896642876024,0.8713692946058091,0.7640109057861254
1172,STD.UNC_C_RING_AK_USED.DOWN_VR0_EVEN,0.7766323024054983,0.8817427385892116,0.7612844592547713
1173,STD.UNC_C_RING_AK_USED.DOWN_VR0_ODD,0.8257996299233412,0.8900414937759336,0.8164192668888216
1174,STD.UNC_C_RING_AK_USED.DOWN_VR1_EVEN,0.9069521543748348,0.9128630705394191,0.9060890639200242
1175,STD.UNC_C_RING_AK_USED.DOWN_VR1_ODD,0.8123182659265133,0.8858921161825726,0.8015752802181157
1176,STD.UNC_C_RING_AK_USED.UP,0.9320644990748084,0.983402489626556,0.9245683126325356
1177,STD.UNC_C_RING_AK_USED.UP_VR0_EVEN,0.9074808353158869,0.7987551867219918,0.9233565586186004
1178,STD.UNC_C_RING_AK_USED.UP_VR0_ODD,0.8456251652127941,0.7572614107883817,0.8585277188730688
1179,STD.UNC_C_RING_AK_USED.UP_VR1_EVEN,0.845360824742268,0.7676348547717843,0.856710087852166
1180,STD.UNC_C_RING_AK_USED.UP_VR1_ODD,0.7203277821834523,0.6991701244813278,0.7234171463192972
1181,STD.UNC_C_RING_BL_USED.CCW,0.733016124768702,0.8174273858921162,0.7206906997879431
1182,STD.UNC_C_RING_BL_USED.CW,0.9666931007137193,0.975103734439834,0.9654650106028476
1183,STD.UNC_C_RING_BL_USED.DOWN,0.7478191911181602,0.8236514522821576,0.7367464404725841
1184,STD.UNC_C_RING_BL_USED.DOWN_VR0_EVEN,0.7504625958234206,0.8692946058091287,0.7331111784307786
1185,STD.UNC_C_RING_BL_USED.DOWN_VR0_ODD,0.7359238699444886,0.8174273858921162,0.7240230233262648
1186,STD.UNC_C_RING_BL_USED.DOWN_VR1_EVEN,0.7343378271213322,0.8174273858921162,0.722205392305362
1187,STD.UNC_C_RING_BL_USED.DOWN_VR1_ODD,0.7338091461802801,0.8195020746887967,0.7212965767949107
1188,STD.UNC_C_RING_BL_USED.UP,0.985725614591594,0.9813278008298755,0.9863677673432293
1189,STD.UNC_C_RING_BL_USED.UP_VR0_EVEN,0.9902194025905366,0.970954356846473,0.9930324144198728
1190,STD.UNC_C_RING_BL_USED.UP_VR0_ODD,0.9833465503568596,0.9647302904564315,0.9860648288397456
1191,STD.UNC_C_RING_BL_USED.UP_VR1_EVEN,0.9799101242400211,0.966804979253112,0.9818236897909725
1192,STD.UNC_C_RING_BL_USED.UP_VR1_ODD,0.9759450171821306,0.9688796680497925,0.9769766737352318
1193,STD.UNC_C_RING_BOUNCES.AD_IRQ,1.0,1.0,1.0
1194,STD.UNC_C_RING_BOUNCES.AK,1.0,1.0,1.0
1195,STD.UNC_C_RING_BOUNCES.AK_CORE,1.0,1.0,1.0
1196,STD.UNC_C_RING_BOUNCES.BL,1.0,1.0,1.0
1197,STD.UNC_C_RING_BOUNCES.BL_CORE,1.0,1.0,1.0
1198,STD.UNC_C_RING_BOUNCES.IV,0.9910124240021148,1.0,0.9897000908815511
1199,STD.UNC_C_RING_BOUNCES.IV_CORE,1.0,1.0,1.0
1200,STD.UNC_C_RING_IV_USED.ANY,0.7245572297118689,0.7925311203319502,0.7146319297182672
1201,STD.UNC_C_RING_IV_USED.DOWN,0.7338091461802801,0.7863070539419087,0.7261435928506513
1202,STD.UNC_C_RING_IV_USED.UP,0.7343378271213322,0.7842323651452282,0.7270524083611027
1203,STD.UNC_C_RING_SINK_STARVED.AD_IRQ,0.9918054454136929,0.9875518672199171,0.9924265374129052
1204,STD.UNC_C_RING_SINK_STARVED.IV,0.992862807295797,1.0,0.9918206604059376
1205,STD.UNC_C_RING_SRC_THRTL,1.0,1.0,1.0
1206,STD.UNC_C_RxR_EXT_STARVED.IPQ,0.9984139571768438,0.9979253112033195,0.998485307482581
1207,STD.UNC_C_RxR_EXT_STARVED.IRQ,0.9175257731958762,0.9522821576763485,0.9124507724931838
1208,STD.UNC_C_RxR_EXT_STARVED.ISMQ_BIDS,0.9735659529473962,0.9771784232365145,0.9730384731899424
1209,STD.UNC_C_RxR_EXT_STARVED.PRQ,0.9994713190589479,1.0,0.9993941229930324
1210,STD.UNC_C_RxR_INSERTS.IPQ,0.9844039122389638,0.983402489626556,0.9845501363223266
1211,STD.UNC_C_RxR_INSERTS.IRQ,0.999735659529474,1.0,0.9996970614965162
1212,STD.UNC_C_RxR_INSERTS.IRQ_REJ,0.9664287602431932,1.0,0.9615268100575584
1213,STD.UNC_C_RxR_INSERTS.IRQ_REJECTED,0.9875759978852763,1.0,0.9857618903362617
1214,STD.UNC_C_RxR_INSERTS.VFIFO,1.0,1.0,1.0
1215,STD.UNC_C_RxR_INT_STARVED.IPQ,0.9989426381178959,0.9979253112033195,0.9990911844895486
1216,STD.UNC_C_RxR_INT_STARVED.IRQ,0.8575204863864657,0.8464730290456431,0.8591335958800363
1217,STD.UNC_C_RxR_INT_STARVED.ISMQ,1.0,1.0,1.0
1218,STD.UNC_C_RxR_IPQ_RETRY.ADDR_CONFLICT,0.9962992334126355,0.9979253112033195,0.9960617994547107
1219,STD.UNC_C_RxR_IPQ_RETRY.ANY,0.9939201691779012,0.9896265560165975,0.9945471069372918
1220,STD.UNC_C_RxR_IPQ_RETRY.FULL,0.9973565952947396,0.9896265560165975,0.998485307482581
1221,STD.UNC_C_RxR_IPQ_RETRY.QPI_CREDITS,1.0,1.0,1.0
1222,STD.UNC_C_RxR_IRQ_RETRY.ADDR_CONFLICT,0.9976209357652657,1.0,0.9972735534686459
1223,STD.UNC_C_RxR_IRQ_RETRY.ANY,0.999735659529474,1.0,0.9996970614965162
1224,STD.UNC_C_RxR_IRQ_RETRY.FULL,0.9955062120010574,0.983402489626556,0.9972735534686459
1225,STD.UNC_C_RxR_IRQ_RETRY.IIO_CREDITS,1.0,1.0,1.0
1226,STD.UNC_C_RxR_IRQ_RETRY.QPI_CREDITS,0.9986782976473698,1.0,0.998485307482581
1227,STD.UNC_C_RxR_IRQ_RETRY.RTID,0.985461274121068,0.983402489626556,0.9857618903362617
1228,STD.UNC_C_RxR_ISMQ_RETRY.ANY,0.9878403383558023,0.9896265560165975,0.9875795213571645
1229,STD.UNC_C_RxR_ISMQ_RETRY.FULL,0.9957705524715834,0.9854771784232366,0.9972735534686459
1230,STD.UNC_C_RxR_ISMQ_RETRY.QPI_CREDITS,0.9981496167063177,0.995850622406639,0.998485307482581
1231,STD.UNC_C_RxR_ISMQ_RETRY.RTID,0.9910124240021148,0.9854771784232366,0.9918206604059376
1232,STD.UNC_C_RxR_ISMQ_RETRY.WB_CREDITS,0.8794607454401269,0.979253112033195,0.8648894274462284
1233,STD.UNC_C_RxR_OCCUPANCY.IPQ,0.9862542955326461,0.9875518672199171,0.9860648288397456
1234,STD.UNC_C_RxR_OCCUPANCY.IRQ,1.0,1.0,1.0
1235,STD.UNC_C_RxR_OCCUPANCY.IRQ_REJ,0.9978852762357917,0.991701244813278,0.9987882459860649
1236,STD.UNC_C_RxR_OCCUPANCY.IRQ_REJECTED,0.9941845096484272,0.9979253112033195,0.9936382914268403
